날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-14 07:21:52,SOL,매수,"129,759",1.793710,"232,750",583,-,"227,513"
2026-03-14 10:48:22,SOL,매도,"129,840",1.793710,"232,895",582,-437,"524,196"
