날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-17 09:58:53,EDGE,매수,217,764.599833,"166,250",417,-,"459,648"
2026-03-17 10:23:04,EDGE,매수,213,389.479257,"83,125",208,-,"376,315"
2026-03-17 13:04:05,EDGE,매도,213,1154.079090,"245,327",613,"-4,661","541,426"
