날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-14 07:49:09,WLD,매수,525,443.292804,"232,750",583,-,"291,883"
2026-03-14 11:18:40,WLD,매도,526,443.292804,"233,148",583,-185,"989,434"
