날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-08 19:01:43,SUI,매수,"1,407",165.445462,"232,750",583,-,"723,403"
2026-04-08 23:47:27,SUI,매도,"1,371",165.445462,"226,867",567,"-6,450","949,703"
