날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-26 18:38:41,ILV,매수,"7,625",30.523709,"232,750",583,-,"764,789"
2026-04-27 06:05:56,ILV,매도,"7,435",30.523709,"226,947",567,"-6,371","757,835"
