날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-22 11:12:42,SOL,매수,"128,557",1.810487,"232,750",583,-,"766,667"
2026-04-22 23:15:05,SOL,매도,"131,636",1.810487,"238,326",596,"4,980","1,004,396"
