날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-14 15:41:10,ETH,매수,"3,067,122",0.054204,"166,250",417,-,"833,333"
2026-03-14 19:37:21,ETH,매도,"3,042,902",0.054204,"164,937",412,"-1,725","662,714"
