날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-14 15:41:11,WLD,매수,522,318.460967,"166,250",417,-,"500,000"
2026-03-14 19:07:10,WLD,매도,519,318.460967,"165,269",413,"-1,395","664,855"
2026-03-14 21:41:26,WLD,매수,520,319.688177,"166,250",417,-,"660,577"
