symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
CAMP,-0.61,50.0,0.226,-1.12,2,1984.66,5.58,"{""트레일링스탑"": 1, ""손절"": 1}"
CFG,0.52,100.0,,-0.67,1,1013.08,2.0,"{""동적익절"": 1}"
CHR,0.28,100.0,,-0.56,3,3006.95,3.03,"{""트레일링스탑"": 2, ""백테스트종료"": 1}"
COS,-2.49,16.67,0.17,-3.64,6,5937.58,1.78,"{""동적익절"": 1, ""트레일링스탑"": 2, ""손절"": 3}"
CPOOL,0.58,100.0,,-0.2,1,1014.64,3.0,"{""동적익절"": 1}"
CSPR,1.3,66.67,11.687,-0.64,3,3032.65,1.94,"{""동적익절"": 2, ""트레일링스탑"": 1}"
CUDIS,1.16,100.0,,-0.29,2,2029.05,0.71,"{""동적익절"": 1, ""트레일링스탑"": 1}"
CVC,0.0,0.0,,0.0,0,0.0,0.0,{}
CYS,-0.14,66.67,0.837,-1.23,3,2996.43,0.81,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 1}"
DAO,1.89,66.67,2.18,-1.48,6,6047.48,2.08,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 3}"
DEEP,1.19,80.0,6.853,-0.79,5,5029.77,10.9,"{""동적익절"": 3, ""횡보정리"": 1, ""트레일링스탑"": 1}"
DKA,-0.03,50.0,0.967,-0.91,2,1999.37,3.79,"{""동적익절"": 1, ""손절"": 1}"
DOGE,0.0,0.0,,0.0,0,0.0,0.0,{}
DOOD,0.0,0.0,,0.0,0,0.0,0.0,{}
DOT,0.29,100.0,,-0.28,1,1007.3,3.58,"{""트레일링스탑"": 1}"
EDGE,0.06,100.0,,-0.28,1,1001.42,4.17,"{""트레일링스탑"": 1}"
ENA,0.0,0.0,,0.0,0,0.0,0.0,{}
ENJ,0.99,50.0,19.298,-0.43,2,2024.91,0.83,"{""동적익절"": 1, ""트레일링스탑"": 1}"
ENSO,-1.9,40.0,0.226,-2.39,5,4952.38,11.67,"{""손절"": 3, ""동적익절"": 1, ""트레일링스탑"": 1}"
EPT,0.0,0.0,,0.0,0,0.0,0.0,{}
ETH,-0.27,66.67,0.863,-1.56,12,11993.22,13.12,"{""손절"": 2, ""횡보정리"": 2, ""트레일링스탑"": 5, ""동적익절"": 3}"
ETHFI,3.75,60.0,6.052,-0.83,5,5094.03,2.53,"{""동적익절"": 2, ""손절"": 1, ""트레일링스탑"": 2}"
F,-0.43,66.67,0.425,-1.35,6,5989.29,3.44,"{""트레일링스탑"": 5, ""손절"": 1}"
FANC,-0.27,0.0,0.0,-1.07,2,1993.18,1.33,"{""트레일링스탑"": 2}"
FLOCK,0.58,100.0,,-0.45,2,2014.66,6.83,"{""동적익절"": 1, ""트레일링스탑"": 1}"
FORT,0.0,0.0,,0.0,0,0.0,0.0,{}
G,-0.71,60.0,0.548,-1.97,5,4982.13,7.15,"{""동적익절"": 1, ""손절"": 2, ""트레일링스탑"": 2}"
GAS,0.08,100.0,,-0.25,1,1002.04,4.17,"{""트레일링스탑"": 1}"
GLM,0.0,0.0,,0.0,0,0.0,0.0,{}
GTC,-0.13,0.0,0.0,-0.45,1,996.76,0.83,"{""트레일링스탑"": 1}"
GWEI,1.2,100.0,,-0.8,5,5030.13,2.52,"{""트레일링스탑"": 3, ""동적익절"": 2}"
H,-1.51,33.33,0.047,-1.88,3,2962.13,4.39,"{""손절"": 2, ""트레일링스탑"": 1}"
HAEDAL,0.85,100.0,,-0.38,2,2021.23,10.29,"{""동적익절"": 2}"
HOOK,1.04,71.43,2.143,-1.53,7,7026.19,2.62,"{""트레일링스탑"": 3, ""동적익절"": 3, ""손절"": 1}"
HUMA,1.2,66.67,1.453,-2.21,9,9029.95,9.28,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 5}"
HYPER,0.99,100.0,,-0.63,1,1024.88,4.33,"{""동적익절"": 1}"
ICP,0.41,100.0,,-0.38,1,1010.26,10.75,"{""동적익절"": 1}"
ICX,0.03,100.0,,-0.44,1,1000.8,0.75,"{""트레일링스탑"": 1}"
IOTX,0.0,0.0,,0.0,0,0.0,0.0,{}
IP,-1.0,50.0,0.05,-1.36,2,1974.92,2.54,"{""트레일링스탑"": 1, ""손절"": 1}"
IQ,-1.22,0.0,0.0,-1.63,2,1969.5,1.71,"{""트레일링스탑"": 1, ""손절"": 1}"
IRYS,1.27,100.0,,-0.32,3,3031.93,1.36,"{""동적익절"": 2, ""트레일링스탑"": 1}"
JTO,-1.77,25.0,0.167,-2.4,4,3955.63,9.94,"{""동적익절"": 1, ""손절"": 3}"
KAIA,0.24,100.0,,-0.29,1,1006.09,4.58,"{""트레일링스탑"": 1}"
KITE,1.08,100.0,,-0.44,3,3027.05,1.69,"{""트레일링스탑"": 2, ""동적익절"": 1}"
LA,0.11,100.0,,-0.39,1,1002.67,1.92,"{""트레일링스탑"": 1}"
LISTA,0.32,100.0,,-0.45,1,1007.96,18.75,"{""동적익절"": 1}"
LWA,0.11,66.67,6.803,-0.88,3,3002.65,0.89,"{""트레일링스탑"": 3}"
MBX,-0.73,0.0,0.0,-0.81,1,981.72,0.67,"{""손절"": 1}"
ME,0.42,100.0,,-0.42,1,1010.41,9.5,"{""동적익절"": 1}"
MOODENG,-1.4,0.0,0.0,-1.68,2,1964.86,5.17,"{""손절"": 2}"
NEO,0.31,100.0,,-0.24,1,1007.75,19.33,"{""동적익절"": 1}"
NIL,0.0,0.0,,0.0,0,0.0,0.0,{}
NOM,0.0,0.0,,0.0,0,0.0,0.0,{}
NXPC,-1.11,0.0,0.0,-1.4,2,1972.15,17.58,"{""횡보정리"": 1, ""손절"": 1}"
OBSR,-0.88,0.0,0.0,-0.93,1,977.85,1.75,"{""손절"": 1}"
OGN,0.44,66.67,1.469,-1.89,3,3011.08,4.06,"{""트레일링스탑"": 1, ""손절"": 1, ""동적익절"": 1}"
ONG,-0.1,0.0,0.0,-0.3,1,997.53,28.08,"{""횡보정리"": 1}"
ONT,-0.07,0.0,0.0,-0.69,1,998.28,1.83,"{""트레일링스탑"": 1}"
ORDER,0.04,100.0,,-0.65,1,1001.05,3.58,"{""트레일링스탑"": 1}"
OXT,0.41,75.0,1.546,-1.21,4,4010.16,3.98,"{""트레일링스탑"": 1, ""동적익절"": 2, ""손절"": 1}"
PEAQ,3.58,66.67,3.161,-2.51,9,9089.79,3.2,"{""동적익절"": 3, ""손절"": 2, ""트레일링스탑"": 4}"
PENGU,-1.0,61.54,0.694,-2.63,13,12974.89,12.5,"{""손절"": 4, ""동적익절"": 3, ""트레일링스탑"": 6}"
PEPE,0.0,0.0,,0.0,0,0.0,0.0,{}
PLUME,0.09,100.0,,-0.1,1,1002.19,0.83,"{""백테스트종료"": 1}"
POLA,-1.14,50.0,0.077,-1.55,2,1971.52,1.0,"{""트레일링스탑"": 1, ""손절"": 1}"
POLYX,-1.59,0.0,0.0,-1.75,2,1960.05,2.25,"{""손절"": 2}"
PONKE,-0.81,0.0,0.0,-0.91,1,979.77,2.25,"{""손절"": 1}"
PUMPBTC,-0.83,0.0,0.0,-0.88,1,979.08,1.25,"{""손절"": 1}"
RECALL,0.87,100.0,,-0.27,1,1021.87,2.17,"{""동적익절"": 1}"
REI,-0.95,0.0,0.0,-1.0,1,976.29,2.5,"{""손절"": 1}"
RENDER,1.4,100.0,,-0.6,4,4035.16,2.46,"{""트레일링스탑"": 2, ""동적익절"": 2}"
RESOLV,0.21,42.86,1.146,-1.59,7,7005.19,2.02,"{""손절"": 2, ""동적익절"": 3, ""트레일링스탑"": 2}"
REZ,-0.42,50.0,0.723,-1.61,4,3989.43,2.88,"{""동적익절"": 2, ""손절"": 2}"
RVN,-1.8,0.0,0.0,-1.95,3,2954.94,13.5,"{""횡보정리"": 1, ""손절"": 2}"
SAHARA,0.95,66.67,3.315,-1.02,6,6023.77,7.54,"{""트레일링스탑"": 3, ""횡보정리"": 1, ""동적익절"": 2}"
SHELL,1.25,100.0,,-0.67,3,3031.44,7.64,"{""동적익절"": 2, ""트레일링스탑"": 1}"
SHIB,0.0,0.0,,0.0,0,0.0,0.0,{}
SIGN,1.19,60.0,1.792,-1.31,10,10029.73,3.05,"{""손절"": 2, ""동적익절"": 3, ""트레일링스탑"": 5}"
SOL,0.66,75.0,1.646,-1.28,8,8016.45,12.24,"{""손절"": 1, ""동적익절"": 3, ""트레일링스탑"": 2, ""횡보정리"": 1, ""백테스트종료"": 1}"
SOLV,0.0,0.0,,0.0,0,0.0,0.0,{}
STABLE,-1.92,0.0,0.0,-2.07,3,2951.9,3.06,"{""손절"": 2, ""트레일링스탑"": 1}"
STEEM,0.58,100.0,,-0.37,1,1014.49,4.33,"{""동적익절"": 1}"
SUI,-0.17,44.44,0.865,-1.74,9,8995.79,14.86,"{""트레일링스탑"": 3, ""횡보정리"": 3, ""손절"": 1, ""동적익절"": 2}"
SUNDOG,0.16,100.0,,-0.34,1,1003.99,1.0,"{""트레일링스탑"": 1}"
SXT,0.0,0.0,,0.0,0,0.0,0.0,{}
TAO,2.12,85.71,3.91,-1.05,7,7053.15,4.11,"{""동적익절"": 4, ""손절"": 1, ""트레일링스탑"": 2}"
TAVA,-0.75,50.0,0.215,-1.2,4,3981.21,1.19,"{""트레일링스탑"": 3, ""손절"": 1}"
TEMCO,0.91,100.0,,-0.44,1,1022.72,4.08,"{""동적익절"": 1}"
THE,-1.06,0.0,0.0,-1.11,1,973.43,1.25,"{""손절"": 1}"
TOWNS,1.36,100.0,,-0.14,2,2034.02,2.04,"{""동적익절"": 2}"
TRUMP,-1.9,40.0,0.225,-3.25,5,4952.31,4.4,"{""트레일링스탑"": 1, ""손절"": 3, ""동적익절"": 1}"
TRX,-0.33,50.0,0.389,-0.64,2,1991.62,18.08,"{""동적익절"": 1, ""백테스트종료"": 1}"
TURBO,0.34,66.67,1.34,-1.5,6,6008.58,3.72,"{""트레일링스탑"": 3, ""동적익절"": 2, ""손절"": 1}"
VIRTUAL,-1.81,55.56,0.383,-2.59,9,8954.63,8.97,"{""손절"": 4, ""트레일링스탑"": 3, ""동적익절"": 2}"
WAXP,0.64,75.0,2.65,-1.01,4,4015.94,6.69,"{""횡보정리"": 1, ""동적익절"": 1, ""트레일링스탑"": 2}"
WLD,-2.86,28.57,0.139,-3.45,7,6928.38,11.79,"{""손절"": 4, ""동적익절"": 1, ""트레일링스탑"": 1, ""횡보정리"": 1}"
WLFI,-0.0,0.0,0.0,-0.52,1,999.98,12.58,"{""트레일링스탑"": 1}"
XAI,-0.94,66.67,0.209,-1.44,3,2976.37,1.0,"{""손절"": 1, ""트레일링스탑"": 2}"
XAN,1.41,60.0,2.222,-1.3,10,10035.33,1.48,"{""동적익절"": 4, ""트레일링스탑"": 5, ""손절"": 1}"
XAUT,0.0,0.0,,0.0,0,0.0,0.0,{}
XCN,0.84,100.0,,-0.11,1,1021.07,0.83,"{""동적익절"": 1}"
XLM,-0.95,50.0,0.06,-1.61,4,3976.2,13.44,"{""횡보정리"": 1, ""손절"": 1, ""트레일링스탑"": 2}"
XPLA,0.11,100.0,,-0.37,1,1002.75,0.83,"{""트레일링스탑"": 1}"
XRP,-2.82,30.0,0.179,-3.57,10,9929.32,13.93,"{""손절"": 3, ""횡보정리"": 4, ""동적익절"": 1, ""트레일링스탑"": 2}"
XTER,-0.81,50.0,0.475,-1.8,4,3979.65,0.85,"{""손절"": 1, ""동적익절"": 1, ""트레일링스탑"": 2}"
XVS,0.0,0.0,,0.0,0,0.0,0.0,{}
ZETA,-0.73,50.0,0.503,-1.37,4,3981.82,4.08,"{""트레일링스탑"": 1, ""손절"": 2, ""동적익절"": 1}"
