날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-15 10:11:07,VIRTUAL,매수,"1,057",157.268402,"166,250",417,-,"662,554"
2026-03-15 11:12:51,VIRTUAL,매도,"1,104",157.268402,"173,591",434,"6,907","669,044"
2026-03-15 16:04:50,VIRTUAL,매수,"1,083",153.485813,"166,250",417,-,"496,657"
2026-03-15 19:39:03,VIRTUAL,매도,"1,085",153.485813,"166,505",416,-161,"994,253"
2026-03-16 17:37:43,VIRTUAL,매수,"1,107",150.152184,"166,250",417,-,"393,898"
2026-03-16 20:47:56,VIRTUAL,매도,"1,115",150.152184,"167,385",418,716,"560,105"
