날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-01 17:03:36,BTC,매수,"103,602,792",0.002247,"232,750",583,-,"766,667"
2026-04-02 07:26:01,BTC,매도,"103,050,486",0.002247,"231,509",579,"-1,820","991,130"
2026-04-07 06:25:02,BTC,매수,"105,202,986",0.002212,"232,750",583,-,"509,582"
2026-04-07 19:52:53,BTC,매도,"102,690,208",0.002212,"227,191",568,"-6,127","729,869"
