날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-03 23:42:17,XPL,매수,178,1304.974321,"232,750",583,-,"757,796"
2026-04-04 00:37:26,XPL,매도,174,1304.974321,"226,611",567,"-6,705","983,841"
2026-04-04 03:37:53,XPL,매수,169,1374.469995,"232,750",583,-,"750,508"
2026-04-04 07:53:44,XPL,매도,165,1374.469995,"226,334",566,"-6,982","976,276"
