날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-22 07:28:50,WLD,매수,486,410.519168,"199,500",500,-,"395,443"
2026-03-22 11:00:11,WLD,매도,474,410.519168,"194,607",487,"-5,380","781,939"
