날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-24 23:08:11,SOL,매수,"134,569",1.482515,"199,500",500,-,"359,364"
2026-03-24 23:50:24,SOL,매도,"132,435",1.482515,"196,336",491,"-3,655","946,347"
2026-03-25 02:05:56,SOL,매수,"133,466",1.494758,"199,500",500,-,"745,980"
2026-03-25 02:08:56,SOL,매도,"133,033",1.494758,"198,853",497,"-1,144","944,335"
2026-03-25 04:57:37,SOL,매수,"132,865",1.501522,"199,500",500,-,"742,963"
2026-03-25 05:00:39,SOL,매도,"132,235",1.501522,"198,554",496,"-1,443","941,020"
