날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-20 13:47:41,ETH,매수,"3,201,390",0.062317,"199,500",500,-,"808,869"
2026-03-20 17:46:06,ETH,매도,"3,215,556",0.062317,"200,383",501,382,"608,751"
2026-03-20 18:58:39,ETH,매수,"3,201,390",0.062317,"199,500",500,-,"407,410"
2026-03-20 22:48:20,ETH,매도,"3,190,606",0.062317,"198,828",497,"-1,169","803,753"
2026-03-21 08:24:50,ETH,매수,"3,215,418",0.062045,"199,500",500,-,"602,944"
2026-03-21 11:53:10,ETH,매도,"3,216,554",0.062045,"199,570",499,-428,"1,004,410"
2026-03-22 02:18:21,ETH,매수,"3,223,434",0.061891,"199,500",500,-,"597,706"
2026-03-22 10:29:59,ETH,매도,"3,137,712",0.061891,"194,195",485,"-5,791","587,819"
