날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-15 00:10:34,AXS,매수,"1,794",92.691712,"166,250",417,-,"500,000"
2026-03-15 03:12:03,AXS,매도,"1,799",92.691712,"166,789",417,122,"998,133"
2026-03-15 11:31:24,AXS,매수,"1,825",91.113764,"166,250",417,-,"502,377"
2026-03-15 13:10:02,AXS,매수,"1,803",46.113998,"83,125",208,-,"419,044"
2026-03-15 14:54:59,AXS,매도,"1,810",137.227761,"248,433",621,"-1,563","829,991"
