날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-15 10:11:07,ETH,매수,"3,086,160",0.053870,"166,250",417,-,"495,887"
2026-03-15 13:22:24,ETH,매도,"3,091,804",0.053870,"166,554",416,-112,"501,848"
2026-03-15 22:12:53,ETH,매수,"3,095,178",0.053713,"166,250",417,-,"494,253"
2026-03-16 01:41:15,ETH,매도,"3,082,822",0.053713,"165,586",414,"-1,078","653,590"
2026-03-17 08:28:15,ETH,매수,"3,458,904",0.048064,"166,250",417,-,"624,483"
2026-03-17 11:33:32,ETH,매도,"3,471,044",0.048064,"166,834",417,166,"542,731"
