날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-14 04:44:18,VIRTUAL,매수,"1,080",215.478135,"232,750",583,-,"230,000"
2026-03-14 07:12:43,VIRTUAL,매수,"1,066",65.494012,"69,825",175,-,"160,000"
2026-03-14 07:46:06,VIRTUAL,매도,"1,058",280.972147,"297,235",743,"-6,083","758,550"
2026-03-14 13:22:33,VIRTUAL,매수,"1,071",217.292263,"232,750",583,-,"219,434"
