날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-14 15:41:10,SOL,매수,"128,757",1.291192,"166,250",417,-,"666,667"
2026-03-14 19:37:21,SOL,매도,"127,744",1.291192,"164,942",412,"-1,720","827,243"
