날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-16 01:56:22,DOGE,매수,140,1185.129741,"166,250",417,-,"486,923"
2026-03-16 05:12:42,DOGE,매도,141,1185.129741,"166,769",417,102,"572,843"
2026-03-16 21:24:10,DOGE,매수,146,1136.425779,"166,250",417,-,"632,882"
2026-03-17 03:20:28,DOGE,매도,150,1136.425779,"170,123",425,"3,448","543,267"
2026-03-17 06:27:34,DOGE,매수,149,1113.544723,"166,250",417,-,"455,888"
2026-03-17 09:52:50,DOGE,매도,152,1113.544723,"168,920",422,"2,248","626,315"
