날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-16 03:48:13,C,매수,114,1455.422488,"166,250",417,-,"487,623"
2026-03-16 04:00:16,C,매수,113,734.151167,"83,125",208,-,"404,289"
2026-03-16 05:12:42,C,매도,107,2189.573655,"233,816",585,"-16,144","806,074"
2026-03-16 05:42:51,C,매수,107,1550.637044,"166,250",417,-,"639,408"
2026-03-16 06:40:08,C,매도,103,1550.637044,"159,396",398,"-7,252","798,405"
