symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
BTR,-2.33,59.09,0.738,-7.45,22,25608.22,3.41,"{""동적익절"": 7, ""손절"": 7, ""트레일링스탑"": 8}"
C,-4.57,41.67,0.275,-6.24,12,13885.46,1.77,"{""트레일링스탑"": 4, ""손절"": 6, ""동적익절"": 2}"
CAMP,6.98,71.43,7.919,-0.82,7,8341.73,2.21,"{""동적익절"": 4, ""손절"": 1, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
CFG,-1.2,44.44,0.678,-3.19,9,10469.83,2.26,"{""동적익절"": 3, ""손절"": 5, ""트레일링스탑"": 1}"
CHR,-0.88,50.0,0.629,-2.99,6,6977.96,2.82,"{""동적익절"": 2, ""손절"": 3, ""트레일링스탑"": 1}"
CKB,-0.32,0.0,0.0,-0.57,2,2325.2,19.21,"{""횡보정리"": 1, ""백테스트종료"": 1}"
COMP,-0.53,33.33,0.081,-1.31,3,3486.79,3.28,"{""트레일링스탑"": 1, ""손절"": 1, ""백테스트종료"": 1}"
CORE,-0.58,42.86,0.798,-3.8,7,8152.04,2.27,"{""트레일링스탑"": 1, ""손절"": 4, ""동적익절"": 2}"
COS,-6.87,26.67,0.117,-7.74,15,17327.86,3.02,"{""손절"": 9, ""트레일링스탑"": 5, ""동적익절"": 1}"
CPOOL,2.9,100.0,,-0.89,7,8239.43,8.68,"{""동적익절"": 4, ""트레일링스탑"": 3}"
CRTS,-2.23,0.0,0.0,-2.34,2,2277.5,1.96,"{""손절"": 2}"
CSPR,-3.16,14.29,0.188,-3.85,7,8087.51,5.14,"{""손절"": 5, ""동적익절"": 1, ""트레일링스탑"": 1}"
CTSI,0.78,71.43,1.625,-1.66,7,8186.18,3.0,"{""트레일링스탑"": 4, ""동적익절"": 2, ""손절"": 1}"
CUDIS,-1.42,33.33,0.079,-2.11,3,3464.45,3.14,"{""트레일링스탑"": 1, ""손절"": 2}"
CVC,-0.16,75.0,0.764,-1.45,4,4662.75,12.83,"{""동적익절"": 1, ""트레일링스탑"": 2, ""손절"": 1}"
CYS,-6.76,37.5,0.458,-9.21,24,27830.49,1.43,"{""동적익절"": 7, ""손절"": 12, ""트레일링스탑"": 5}"
D,-1.63,37.5,0.765,-5.04,16,18625.78,1.84,"{""손절"": 7, ""동적익절"": 4, ""트레일링스탑"": 4, ""백테스트종료"": 1}"
DAO,3.03,64.29,1.6,-4.1,14,16409.25,1.95,"{""동적익절"": 7, ""트레일링스탑"": 3, ""손절"": 4}"
DBR,-1.38,0.0,0.0,-1.71,2,2298.87,13.17,"{""손절"": 2}"
DEEP,1.63,66.67,2.186,-2.28,9,10540.8,5.2,"{""트레일링스탑"": 3, ""손절"": 2, ""동적익절"": 3, ""백테스트종료"": 1}"
DEXE,0.37,66.67,1.611,-1.14,3,3509.35,2.78,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 1}"
DKA,-0.23,50.0,0.429,-1.25,2,2327.58,2.5,"{""트레일링스탑"": 2}"
DOGE,-0.15,0.0,0.0,-0.44,1,1162.89,36.25,"{""횡보정리"": 1}"
DOOD,-2.22,0.0,0.0,-2.4,3,3444.26,6.53,"{""손절"": 3}"
DOT,0.65,75.0,3.073,-0.96,4,4682.84,9.02,"{""동적익절"": 1, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
DRIFT,-0.9,57.14,0.774,-3.47,7,8144.12,1.69,"{""동적익절"": 3, ""손절"": 3, ""트레일링스탑"": 1}"
EDEN,0.07,50.0,1.093,-0.83,2,2335.13,0.67,"{""동적익절"": 1, ""손절"": 1}"
EDGE,0.89,42.86,2.028,-1.76,7,8189.04,1.46,"{""트레일링스탑"": 5, ""손절"": 1, ""동적익절"": 1}"
EDU,-0.6,20.0,0.567,-1.62,5,5818.19,2.7,"{""동적익절"": 1, ""손절"": 2, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
EGG,0.27,100.0,,-0.8,2,2340.05,0.54,"{""트레일링스탑"": 2}"
ENA,-0.6,42.86,0.792,-2.01,7,8151.75,2.83,"{""동적익절"": 3, ""손절"": 4}"
ENJ,-0.53,66.67,0.832,-3.34,12,13986.6,1.28,"{""동적익절"": 3, ""트레일링스탑"": 6, ""손절"": 3}"
ENSO,-3.09,30.0,0.196,-4.29,10,11589.33,5.35,"{""손절"": 6, ""트레일링스탑"": 2, ""동적익절"": 1, ""백테스트종료"": 1}"
EPT,-0.04,33.33,0.522,-0.72,3,3498.98,1.83,"{""트레일링스탑"": 3}"
ESP,-0.67,50.0,0.026,-1.52,2,2316.42,1.17,"{""트레일링스탑"": 1, ""손절"": 1}"
ETH,-1.73,40.0,0.648,-3.33,20,23290.07,19.43,"{""손절"": 7, ""동적익절"": 8, ""횡보정리"": 2, ""트레일링스탑"": 1, ""강제청산"": 1, ""백테스트종료"": 1}"
ETHFI,0.42,66.67,1.708,-1.11,3,3510.51,3.83,"{""동적익절"": 1, ""손절"": 1, ""트레일링스탑"": 1}"
EUL,0.87,66.67,2.467,-0.64,3,3521.73,1.08,"{""동적익절"": 2, ""손절"": 1}"
F,2.74,57.14,2.454,-1.64,7,8235.3,13.27,"{""동적익절"": 4, ""손절"": 3}"
FANC,-1.99,0.0,0.0,-2.33,2,2283.48,3.33,"{""손절"": 2}"
FF,0.57,66.67,1.817,-1.33,3,3514.18,1.42,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 1}"
FITFI,-1.1,45.45,0.813,-5.82,11,12805.81,2.8,"{""트레일링스탑"": 3, ""손절"": 3, ""동적익절"": 4, ""백테스트종료"": 1}"
FLOCK,-0.74,0.0,0.0,-0.79,1,1148.21,0.92,"{""손절"": 1}"
FORT,0.57,66.67,1.675,-1.47,3,3514.28,3.0,"{""손절"": 1, ""트레일링스탑"": 1, ""동적익절"": 1}"
G,-1.03,36.36,0.78,-2.82,11,12807.53,7.65,"{""손절"": 7, ""동적익절"": 3, ""트레일링스탑"": 1}"
GAS,0.95,83.33,2.629,-1.02,6,7023.75,12.83,"{""동적익절"": 4, ""손절"": 1, ""트레일링스탑"": 1}"
GHX,0.51,66.67,1.737,-1.04,3,3512.69,8.64,"{""동적익절"": 2, ""손절"": 1}"
GLM,0.0,0.0,,0.0,0,0.0,0.0,{}
GOAT,-0.55,36.36,0.857,-2.83,11,12819.49,0.75,"{""트레일링스탑"": 6, ""동적익절"": 3, ""손절"": 2}"
GRACY,0.49,100.0,,-0.34,1,1178.88,6.5,"{""동적익절"": 1}"
GRND,-1.29,40.0,0.513,-2.02,5,5801.05,3.77,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 1}"
GTC,-2.37,0.0,0.0,-2.55,2,2273.91,0.67,"{""손절"": 2}"
GWEI,4.26,52.94,1.864,-2.47,17,19940.18,11.65,"{""동적익절"": 7, ""손절"": 6, ""트레일링스탑"": 3, ""강제청산"": 1}"
H,-2.38,33.33,0.445,-3.99,9,10440.26,2.19,"{""동적익절"": 2, ""손절"": 6, ""트레일링스탑"": 1}"
HAEDAL,-0.7,40.0,0.627,-1.18,5,5815.78,7.57,"{""손절"": 3, ""동적익절"": 2}"
HEMI,-0.61,53.85,0.855,-4.14,13,15151.27,5.35,"{""동적익절"": 3, ""트레일링스탑"": 6, ""손절"": 4}"
HIGH,-1.63,50.0,0.485,-3.39,4,4625.81,0.52,"{""손절"": 2, ""동적익절"": 2}"
HOLO,-0.37,50.0,0.36,-0.76,2,2324.18,4.5,"{""손절"": 1, ""트레일링스탑"": 1}"
HOOK,0.03,50.0,1.02,-1.48,8,9334.16,4.22,"{""동적익절"": 2, ""트레일링스탑"": 4, ""손절"": 2}"
HUMA,-2.42,50.0,0.622,-4.07,20,23272.72,2.45,"{""손절"": 9, ""동적익절"": 5, ""트레일링스탑"": 6}"
HYPER,-0.61,0.0,0.0,-0.71,1,1151.45,2.92,"{""손절"": 1}"
ICP,-1.35,0.0,0.0,-1.47,2,2299.47,2.75,"{""손절"": 2}"
ICX,0.02,100.0,,-0.47,1,1167.12,3.08,"{""트레일링스탑"": 1}"
ID,1.64,50.0,58.785,-0.74,2,2374.44,10.79,"{""트레일링스탑"": 1, ""동적익절"": 1}"
ILV,-0.08,37.5,0.972,-2.13,8,9331.45,4.76,"{""손절"": 4, ""동적익절"": 2, ""트레일링스탑"": 2}"
IN,-2.16,25.0,0.171,-3.06,4,4612.45,6.88,"{""동적익절"": 1, ""손절"": 3}"
IOTX,0.27,100.0,,-0.83,2,2340.11,7.75,"{""트레일링스탑"": 2}"
IP,-5.48,10.0,0.035,-6.21,10,11529.44,6.67,"{""손절"": 8, ""동적익절"": 1, ""백테스트종료"": 1}"
IQ,-1.91,0.0,0.0,-2.03,2,2285.36,1.0,"{""손절"": 2}"
IRYS,3.23,66.67,4.604,-1.55,9,10580.89,9.18,"{""동적익절"": 4, ""트레일링스탑"": 3, ""손절"": 1, ""강제청산"": 1}"
JOE,-3.44,0.0,0.0,-3.89,5,5747.16,5.22,"{""손절"": 4, ""백테스트종료"": 1}"
JTO,-1.25,33.33,0.026,-1.67,3,3468.61,5.19,"{""손절"": 2, ""트레일링스탑"": 1}"
KAIA,-0.13,66.67,0.892,-1.5,6,6996.86,5.96,"{""트레일링스탑"": 2, ""손절"": 2, ""동적익절"": 1, ""백테스트종료"": 1}"
KAT,-1.84,25.0,0.121,-2.07,4,4620.57,3.98,"{""손절"": 3, ""트레일링스탑"": 1}"
KERNEL,-3.25,28.57,0.19,-4.6,7,8085.18,1.49,"{""손절"": 5, ""트레일링스탑"": 1, ""동적익절"": 1}"
KITE,-1.88,37.5,0.49,-2.86,8,9286.19,1.33,"{""손절"": 5, ""트레일링스탑"": 1, ""동적익절"": 2}"
KNC,-2.36,0.0,0.0,-2.71,2,2274.15,1.21,"{""손절"": 2}"
KSM,-1.38,0.0,0.0,-1.81,2,2298.8,4.29,"{""손절"": 2}"
LA,0.79,50.0,10.523,-0.57,2,2353.16,3.62,"{""동적익절"": 1, ""트레일링스탑"": 1}"
LISTA,0.37,100.0,,-0.53,1,1176.06,16.33,"{""동적익절"": 1}"
LM,-0.87,0.0,0.0,-0.96,1,1144.79,2.83,"{""손절"": 1}"
LPT,0.34,50.0,1.269,-0.95,4,4675.11,3.48,"{""손절"": 2, ""동적익절"": 2}"
LWA,-1.34,33.33,0.031,-2.08,3,3466.35,1.61,"{""트레일링스탑"": 1, ""손절"": 2}"
MAGIC,0.57,40.0,1.452,-1.45,5,5847.72,8.9,"{""손절"": 2, ""동적익절"": 2, ""백테스트종료"": 1}"
MAPO,-0.46,0.0,0.0,-0.84,3,3488.54,14.81,"{""횡보정리"": 1, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
MAV,-0.45,50.0,0.207,-0.84,2,2321.99,1.25,"{""손절"": 1, ""트레일링스탑"": 1}"
MBX,0.0,0.0,,0.0,0,0.0,0.0,{}
ME,-1.87,0.0,0.0,-2.06,3,3453.16,4.08,"{""손절"": 3}"
MERL,-0.69,40.0,0.829,-2.24,10,11649.26,3.81,"{""손절"": 5, ""동적익절"": 4, ""트레일링스탑"": 1}"
METIS,-0.14,50.0,0.771,-0.84,2,2329.86,12.67,"{""동적익절"": 1, ""손절"": 1}"
MEV,1.19,66.67,6.677,-0.88,3,3529.95,1.86,"{""동적익절"": 1, ""트레일링스탑"": 2}"
MINA,0.9,60.0,1.373,-2.18,5,5855.78,10.28,"{""트레일링스탑"": 1, ""동적익절"": 2, ""손절"": 2}"
MMT,0.0,0.0,,0.0,0,0.0,0.0,{}
MON,0.72,50.0,1.705,-1.58,6,7018.06,4.07,"{""동적익절"": 2, ""트레일링스탑"": 3, ""손절"": 1}"
MOODENG,1.37,40.0,1.716,-1.41,5,5867.69,40.27,"{""동적익절"": 1, ""손절"": 3, ""강제청산"": 1}"
MOVE,-0.58,33.33,0.568,-1.49,3,3485.47,2.19,"{""동적익절"": 1, ""손절"": 2}"
MVC,1.37,100.0,,-0.46,2,2367.56,1.54,"{""동적익절"": 1, ""트레일링스탑"": 1}"
NCT,-1.1,33.33,0.667,-2.11,3,3472.41,0.81,"{""손절"": 2, ""동적익절"": 1}"
NEO,0.66,66.67,5.342,-0.38,3,3516.42,12.78,"{""동적익절"": 2, ""백테스트종료"": 1}"
NIL,-0.78,25.0,0.59,-2.15,4,4647.06,2.73,"{""동적익절"": 1, ""손절"": 3}"
NMR,-0.87,0.0,0.0,-0.92,1,1144.99,0.17,"{""손절"": 1}"
NOM,-2.47,57.14,0.565,-4.55,7,8104.66,0.57,"{""동적익절"": 3, ""트레일링스탑"": 1, ""손절"": 3}"
NXPC,-1.06,66.67,0.275,-1.73,3,3473.33,6.94,"{""동적익절"": 1, ""손절"": 1, ""트레일링스탑"": 1}"
OBSR,-2.29,50.0,0.188,-3.43,4,4609.37,5.71,"{""동적익절"": 1, ""손절"": 2, ""트레일링스탑"": 1}"
OGN,-2.93,20.0,0.058,-3.42,5,5759.78,3.95,"{""손절"": 3, ""트레일링스탑"": 2}"
ONDO,-2.45,0.0,0.0,-3.1,5,5771.93,4.48,"{""손절"": 4, ""트레일링스탑"": 1}"
ONG,-1.88,12.5,0.556,-3.67,8,9286.2,3.01,"{""손절"": 6, ""트레일링스탑"": 1, ""동적익절"": 1}"
ONT,-3.09,30.77,0.476,-4.42,13,15089.16,2.62,"{""트레일링스탑"": 2, ""손절"": 8, ""동적익절"": 3}"
OPEN,-1.26,0.0,0.0,-1.37,2,2301.83,0.67,"{""손절"": 2}"
ORBS,-0.69,33.33,0.539,-1.33,6,6982.62,23.74,"{""손절"": 2, ""동적익절"": 2, ""트레일링스탑"": 1, ""횡보정리"": 1}"
ORDER,-0.59,37.5,0.838,-2.19,8,9318.57,4.61,"{""손절"": 4, ""동적익절"": 3, ""백테스트종료"": 1}"
OXT,-4.33,20.0,0.179,-5.45,5,5724.93,111.68,"{""동적익절"": 1, ""손절"": 3, ""강제청산"": 1}"
PARTI,-1.09,33.33,0.497,-2.26,3,3472.77,0.56,"{""동적익절"": 1, ""손절"": 2}"
PCI,-3.41,14.29,0.134,-4.26,7,8081.29,5.33,"{""동적익절"": 1, ""손절"": 5, ""트레일링스탑"": 1}"
PEAQ,-0.41,45.45,0.846,-1.59,11,12823.12,2.28,"{""손절"": 4, ""동적익절"": 3, ""트레일링스탑"": 4}"
PENGU,-4.46,36.84,0.445,-6.44,19,22054.81,9.31,"{""손절"": 11, ""동적익절"": 6, ""트레일링스탑"": 2}"
PEPE,0.0,0.0,,0.0,0,0.0,0.0,{}
PHA,-0.08,60.0,0.933,-1.8,5,5831.34,2.47,"{""동적익절"": 1, ""트레일링스탑"": 2, ""손절"": 2}"
PIEVERSE,-2.16,20.0,0.264,-2.96,5,5779.25,1.1,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 2}"
PLUME,-1.3,0.0,0.0,-1.42,2,2300.67,1.21,"{""손절"": 2}"
POLA,-0.27,83.33,0.792,-2.62,6,6993.16,0.88,"{""동적익절"": 1, ""트레일링스탑"": 4, ""손절"": 1}"
POLYX,-2.82,20.0,0.075,-3.37,5,5762.68,5.08,"{""손절"": 3, ""트레일링스탑"": 2}"
PONKE,-1.03,40.0,0.469,-1.62,5,5807.47,2.23,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 1}"
POPCAT,5.4,50.0,5.522,-1.66,4,4802.06,4.9,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1}"
PROMPT,-1.48,0.0,0.0,-1.85,2,2296.21,6.96,"{""손절"": 2}"
PROVE,-2.06,0.0,0.0,-2.18,2,2281.74,1.25,"{""손절"": 2}"
PUFFER,-1.37,42.86,0.538,-1.99,7,8132.26,1.52,"{""손절"": 3, ""트레일링스탑"": 2, ""동적익절"": 2}"
PUMPBTC,-0.06,50.0,0.979,-2.63,12,13998.37,2.4,"{""손절"": 4, ""트레일링스탑"": 4, ""동적익절"": 4}"
PYR,-1.31,0.0,0.0,-1.49,2,2300.58,1.33,"{""손절"": 2}"
RAD,0.58,33.33,4.37,-0.68,3,3514.51,3.31,"{""트레일링스탑"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
RAY,-1.99,0.0,0.0,-2.16,3,3450.22,3.81,"{""손절"": 3}"
RECALL,0.0,0.0,,0.0,0,0.0,0.0,{}
RED,0.51,75.0,1.406,-1.53,8,9346.19,5.53,"{""동적익절"": 2, ""손절"": 2, ""트레일링스탑"": 4}"
REI,1.28,45.45,1.466,-2.35,11,12865.54,2.27,"{""손절"": 4, ""트레일링스탑"": 4, ""동적익절"": 3}"
RENDER,1.18,66.67,19.997,-0.78,3,3529.54,3.0,"{""동적익절"": 2, ""트레일링스탑"": 1}"
REQ,1.86,66.67,3.221,-1.41,6,7046.72,8.11,"{""동적익절"": 4, ""트레일링스탑"": 1, ""손절"": 1}"
RESOLV,0.21,53.85,1.043,-3.32,13,15171.91,3.24,"{""트레일링스탑"": 4, ""손절"": 4, ""동적익절"": 5}"
REZ,0.19,40.0,1.094,-1.52,5,5838.14,6.02,"{""손절"": 3, ""동적익절"": 2}"
ROBO,-1.64,33.33,0.376,-2.31,6,6958.95,3.46,"{""손절"": 4, ""동적익절"": 1, ""트레일링스탑"": 1}"
RON,-0.61,0.0,0.0,-0.72,1,1151.37,3.0,"{""손절"": 1}"
RPL,1.78,66.67,3.763,-0.85,3,3544.56,2.86,"{""트레일링스탑"": 1, ""동적익절"": 1, ""손절"": 1}"
RSS3,-1.4,60.0,0.459,-2.74,5,5798.24,3.97,"{""트레일링스탑"": 1, ""손절"": 2, ""동적익절"": 1, ""백테스트종료"": 1}"
RVN,-1.77,0.0,0.0,-1.95,3,3455.59,14.17,"{""횡보정리"": 1, ""손절"": 2}"
SAFE,0.0,0.0,,0.0,0,0.0,0.0,{}
SAHARA,-3.78,53.33,0.572,-8.28,15,17405.34,16.46,"{""동적익절"": 6, ""손절"": 5, ""트레일링스탑"": 2, ""강제청산"": 1, ""백테스트종료"": 1}"
SAPIEN,-0.66,0.0,0.0,-1.11,1,1150.19,5.83,"{""손절"": 1}"
SEI,-0.95,0.0,0.0,-1.07,2,2309.55,5.67,"{""손절"": 1, ""백테스트종료"": 1}"
SENT,0.67,100.0,,-0.87,1,1183.45,7.33,"{""동적익절"": 1}"
SHELL,1.34,100.0,,-0.42,2,2366.93,8.5,"{""동적익절"": 2}"
SHIB,0.0,0.0,,0.0,0,0.0,0.0,{}
SIGN,1.0,100.0,,-1.04,5,5858.51,5.88,"{""트레일링스탑"": 3, ""동적익절"": 1, ""백테스트종료"": 1}"
SIX,2.0,100.0,,-0.77,4,4716.77,4.56,"{""동적익절"": 2, ""트레일링스탑"": 2}"
SKL,2.68,66.67,5.207,-0.72,6,7067.05,6.12,"{""동적익절"": 4, ""트레일링스탑"": 1, ""손절"": 1}"
SKY,-0.47,50.0,0.376,-1.14,2,2321.45,19.5,"{""손절"": 1, ""동적익절"": 1}"
SOL,-2.71,37.5,0.466,-4.86,16,18598.72,16.32,"{""동적익절"": 5, ""손절"": 8, ""트레일링스탑"": 2, ""횡보정리"": 1}"
SOLV,1.87,64.71,1.213,-5.71,17,19880.13,13.21,"{""강제청산"": 1, ""동적익절"": 9, ""트레일링스탑"": 3, ""손절"": 4}"
SOON,-3.71,36.36,0.412,-4.83,11,12740.4,2.7,"{""트레일링스탑"": 1, ""손절"": 7, ""동적익절"": 3}"
SPK,-0.48,66.67,0.149,-1.24,3,3487.86,6.83,"{""손절"": 1, ""트레일링스탑"": 2}"
SPURS,3.53,100.0,,-1.08,4,4755.24,2.35,"{""동적익절"": 3, ""트레일링스탑"": 1}"
STABLE,-4.35,20.0,0.299,-5.05,10,11557.66,18.62,"{""손절"": 7, ""동적익절"": 2, ""강제청산"": 1}"
STEEM,-1.19,0.0,0.0,-1.38,2,2303.61,6.25,"{""손절"": 2}"
SUI,-0.94,50.0,0.738,-2.27,14,16309.84,16.44,"{""횡보정리"": 1, ""동적익절"": 7, ""손절"": 5, ""트레일링스탑"": 1}"
SUNDOG,-1.08,0.0,0.0,-1.73,2,2306.34,1.21,"{""트레일링스탑"": 1, ""손절"": 1}"
SUPER,-0.24,50.0,0.907,-3.48,6,6994.02,5.1,"{""동적익절"": 3, ""손절"": 3}"
SWAP,-3.86,0.0,0.0,-4.1,4,4569.86,0.96,"{""손절"": 4}"
SXT,-1.22,0.0,0.0,-1.33,2,2302.84,7.58,"{""손절"": 2}"
TAIKO,0.0,0.0,,0.0,0,0.0,0.0,{}
TAO,-4.51,9.09,0.102,-5.62,11,12720.21,5.17,"{""손절"": 8, ""동적익절"": 1, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
TAVA,0.7,40.0,1.289,-1.72,5,5850.84,1.57,"{""동적익절"": 2, ""손절"": 3}"
TDROP,6.6,50.0,4.029,-2.12,4,4832.14,4.15,"{""동적익절"": 2, ""손절"": 2}"
TEMCO,-2.26,0.0,0.0,-2.38,2,2276.73,0.62,"{""손절"": 2}"
THE,-1.29,33.33,0.079,-2.13,3,3467.63,1.08,"{""트레일링스탑"": 1, ""손절"": 2}"
THETA,-1.54,0.0,0.0,-1.66,2,2294.64,5.88,"{""손절"": 2}"
TOWNS,-1.97,0.0,0.0,-2.2,4,4617.33,1.12,"{""손절"": 3, ""백테스트종료"": 1}"
TRAC,0.04,50.0,1.142,-1.39,4,4667.69,2.79,"{""트레일링스탑"": 4}"
TREE,0.01,60.0,1.007,-2.16,5,5833.63,20.43,"{""동적익절"": 2, ""손절"": 1, ""강제청산"": 1, ""트레일링스탑"": 1}"
TRUMP,-3.76,20.0,0.187,-5.13,10,11572.37,8.76,"{""동적익절"": 2, ""손절"": 7, ""백테스트종료"": 1}"
TRUST,0.71,75.0,5.726,-1.01,4,4684.54,4.48,"{""트레일링스탑"": 3, ""동적익절"": 1}"
TRX,-0.44,50.0,0.252,-0.8,2,2322.28,15.38,"{""동적익절"": 1, ""손절"": 1}"
TURBO,0.44,62.5,1.274,-2.45,8,9344.36,3.61,"{""트레일링스탑"": 3, ""동적익절"": 3, ""손절"": 2}"
UOS,-6.47,12.5,0.127,-6.95,8,9171.1,5.5,"{""손절"": 6, ""동적익절"": 1, ""트레일링스탑"": 1}"
VIRTUAL,-2.88,43.48,0.614,-5.03,23,26761.23,8.09,"{""손절"": 12, ""동적익절"": 8, ""트레일링스탑"": 3}"
VVV,1.72,100.0,,-0.73,4,4709.84,5.31,"{""트레일링스탑"": 2, ""동적익절"": 2}"
WAL,0.0,0.0,,0.0,0,0.0,0.0,{}
WAXL,-0.04,42.86,0.984,-1.69,7,8165.57,2.85,"{""손절"": 3, ""동적익절"": 3, ""트레일링스탑"": 1}"
