symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
DOOD,-1.37,0.0,0.0,-1.51,2,2298.98,4.62,"{""손절"": 2}"
DOT,0.72,100.0,,-0.2,1,1184.79,2.58,"{""동적익절"": 1}"
DRIFT,2.32,100.0,,-0.97,3,3558.27,4.78,"{""동적익절"": 3}"
EDEN,-1.55,50.0,0.416,-2.42,4,4627.92,0.77,"{""트레일링스탑"": 1, ""손절"": 2, ""동적익절"": 1}"
EDGE,-1.56,25.0,0.508,-3.0,4,4627.55,5.12,"{""손절"": 3, ""동적익절"": 1}"
EDU,-1.27,50.0,0.343,-2.53,4,4634.96,2.98,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 1}"
EGG,0.07,100.0,,-0.54,1,1168.33,0.83,"{""트레일링스탑"": 1}"
ENA,-0.2,50.0,0.896,-2.07,6,6994.93,2.99,"{""손절"": 3, ""동적익절"": 2, ""트레일링스탑"": 1}"
ENJ,9.28,83.33,6.01,-1.52,12,14232.57,0.85,"{""트레일링스탑"": 3, ""동적익절"": 7, ""손절"": 2}"
ENSO,-0.81,50.0,0.579,-2.04,4,4646.36,2.65,"{""트레일링스탑"": 1, ""동적익절"": 1, ""손절"": 2}"
EPT,0.69,60.0,1.463,-1.58,5,5850.68,3.17,"{""동적익절"": 3, ""손절"": 2}"
ESP,0.32,66.67,1.459,-1.36,3,3507.97,1.22,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 1}"
ETH,-1.76,37.5,0.322,-2.32,8,9289.23,18.35,"{""손절"": 4, ""동적익절"": 3, ""횡보정리"": 1}"
ETHFI,-0.15,50.0,0.892,-1.3,4,4662.92,8.88,"{""동적익절"": 2, ""손절"": 2}"
EUL,0.98,53.85,1.205,-2.79,13,15191.19,1.74,"{""동적익절"": 5, ""트레일링스탑"": 2, ""손절"": 6}"
F,2.89,50.0,28.009,-0.8,2,2405.81,18.79,"{""횡보정리"": 1, ""동적익절"": 1}"
FANC,0.62,50.0,1.763,-0.86,2,2348.94,0.96,"{""동적익절"": 1, ""손절"": 1}"
FF,-0.35,50.0,0.497,-1.18,2,2324.61,1.96,"{""트레일링스탑"": 1, ""손절"": 1}"
FITFI,-2.04,37.5,0.498,-3.82,8,9282.12,2.82,"{""손절"": 5, ""트레일링스탑"": 1, ""동적익절"": 2}"
FLOCK,1.1,100.0,,-0.37,2,2360.85,1.92,"{""동적익절"": 1, ""트레일링스탑"": 1}"
FORT,-1.88,25.0,0.268,-3.42,4,4619.46,2.17,"{""손절"": 3, ""동적익절"": 1}"
G,-4.06,28.57,0.323,-5.38,7,8064.91,16.29,"{""손절"": 4, ""동적익절"": 2, ""강제청산"": 1}"
GAS,1.73,66.67,1.932,-1.72,6,7043.46,4.9,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 3}"
GHX,0.33,71.43,1.262,-1.31,7,8174.96,6.68,"{""동적익절"": 2, ""손절"": 2, ""트레일링스탑"": 3}"
GLM,0.19,100.0,,-0.45,1,1171.54,3.42,"{""트레일링스탑"": 1}"
GOAT,-1.54,55.56,0.649,-3.08,9,10461.37,1.31,"{""동적익절"": 3, ""손절"": 3, ""트레일링스탑"": 3}"
GPS,-0.54,33.33,0.569,-1.35,3,3486.57,2.97,"{""동적익절"": 1, ""손절"": 2}"
GRACY,3.66,100.0,,-0.31,2,2425.04,0.21,"{""동적익절"": 1, ""트레일링스탑"": 1}"
GRND,9.86,85.71,13.797,-0.76,7,8413.88,2.96,"{""동적익절"": 6, ""손절"": 1}"
GTC,1.73,75.0,2.764,-1.36,4,4710.11,0.69,"{""손절"": 1, ""동적익절"": 3}"
GWEI,1.38,54.55,1.3,-4.04,11,12867.97,2.04,"{""손절"": 4, ""트레일링스탑"": 2, ""동적익절"": 5}"
H,2.4,54.55,1.696,-1.8,11,12893.42,1.72,"{""손절"": 5, ""트레일링스탑"": 2, ""동적익절"": 4}"
HAEDAL,-0.18,50.0,0.903,-2.17,6,6995.5,5.76,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 2}"
HEMI,0.54,50.0,1.203,-1.84,8,9346.96,5.49,"{""손절"": 4, ""동적익절"": 2, ""트레일링스탑"": 2}"
HIGH,2.77,55.56,1.726,-2.44,9,10569.5,1.28,"{""손절"": 4, ""동적익절"": 5}"
HOLO,-0.57,0.0,0.0,-0.63,1,1152.36,4.67,"{""손절"": 1}"
HOOK,0.05,50.0,1.232,-1.11,2,2334.65,12.58,"{""횡보정리"": 1, ""트레일링스탑"": 1}"
HUMA,-2.4,28.57,0.341,-2.87,7,8106.44,2.18,"{""손절"": 5, ""트레일링스탑"": 1, ""동적익절"": 1}"
HYPER,-1.36,0.0,0.0,-1.48,2,2299.26,0.67,"{""손절"": 2}"
ICP,-1.23,0.0,0.0,-1.34,2,2302.57,2.96,"{""손절"": 2}"
ICX,0.24,100.0,,-0.45,1,1172.66,4.58,"{""트레일링스탑"": 1}"
ID,6.36,75.0,27.494,-0.41,4,4826.02,3.75,"{""동적익절"": 3, ""백테스트종료"": 1}"
ILV,0.99,50.0,2.197,-0.95,4,4691.39,1.48,"{""동적익절"": 2, ""손절"": 1, ""백테스트종료"": 1}"
IN,2.33,66.67,2.574,-2.16,6,7058.41,2.21,"{""손절"": 2, ""동적익절"": 3, ""트레일링스탑"": 1}"
IOTX,-1.24,0.0,0.0,-1.42,2,2302.24,3.29,"{""손절"": 2}"
IP,-2.17,44.44,0.262,-2.9,9,10445.58,6.31,"{""손절"": 4, ""횡보정리"": 1, ""동적익절"": 1, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
