날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-18 16:00:17,ONT,매수,123,1618.713792,"199,500",500,-,"807,306"
2026-04-18 19:16:03,ONT,매도,120,1618.713792,"193,857",485,"-6,127","1,000,678"
