날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-19 22:21:16,RAD,매수,383,521.208891,"199,500",500,-,"797,545"
2026-04-20 00:06:37,RAD,매도,384,521.208891,"200,264",501,263,"997,309"
