날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-19 13:29:26,CFG,매수,360,554.601104,"199,500",500,-,"802,099"
2026-04-19 17:00:17,CFG,매도,353,554.601104,"195,936",490,"-4,054","997,545"
