날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-05-10 16:38:36,DOGE,매수,161,1442.766641,"232,750",583,-,"520,107"
2026-05-11 08:45:37,DOGE,매도,165,1442.766641,"237,580",594,"4,236","996,421"
