날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-05-20 12:28:39,HIGH,매수,281,829.590818,"232,750",583,-,"523,340"
2026-05-20 13:33:49,HIGH,매도,273,829.590818,"226,853",567,"-6,464","749,626"
