날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-05-02 08:29:59,API3,매수,577,403.273314,"232,750",583,-,"776,288"
2026-05-02 09:05:01,API3,매도,556,403.273314,"224,174",560,"-9,136","999,902"
