날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-05-11 12:00:58,XION,매수,214,1085.445931,"232,750",583,-,"763,088"
2026-05-11 12:41:02,XION,매도,210,1085.445931,"227,488",569,"-5,831","990,007"
