날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-17 13:24:58,ADA,매수,377,529.526054,"199,500",500,-,"417,935"
2026-04-17 16:30:41,ADA,매도,377,529.526054,"199,761",499,-239,"1,011,609"
