날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-17 10:04:09,SOL,매수,"131,462",1.517544,"199,500",500,-,"817,935"
2026-04-17 14:00:07,SOL,매도,"129,740",1.517544,"196,886",492,"-3,106","614,328"
