날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-06 09:46:36,SAFE,매수,173,1342.690342,"232,750",583,-,"743,228"
2026-04-06 10:46:45,SAFE,매도,169,1342.690342,"226,461",566,"-6,855","969,123"
