날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-23 23:11:48,CYS,매수,"1,002",199.101796,"199,500",500,-,"780,176"
2026-03-24 00:15:11,CYS,매도,977,199.101796,"194,531",486,"-5,456","974,221"
