날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-24 00:42:21,ETH,매수,"3,205,398",0.062239,"199,500",500,-,"374,221"
2026-03-24 04:05:02,ETH,매도,"3,215,556",0.062239,"200,132",500,132,"971,568"
