날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-24 04:17:06,XRP,매수,"2,136",93.387334,"199,500",500,-,"771,568"
2026-03-24 08:36:30,XRP,매도,"2,116",93.387334,"197,585",494,"-2,409","568,659"
2026-03-24 18:18:41,XRP,매수,"2,117",94.227069,"199,500",500,-,"765,695"
2026-03-24 23:50:24,XRP,매도,"2,083",94.227069,"196,259",491,"-3,732","555,132"
