날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-21 17:33:47,DOGE,매수,141,1412.069478,"199,500",500,-,"605,409"
2026-03-21 21:56:09,DOGE,매도,140,1412.069478,"197,294",493,"-2,699","799,959"
