날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-03-21 03:28:47,VIRTUAL,매수,"1,050",189.982630,"199,500",500,-,"404,791"
2026-03-21 06:51:22,VIRTUAL,매도,"1,055",189.982630,"200,410",501,409,"1,002,944"
