날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-19 04:52:55,ACE,매수,185,1076.225927,"199,500",500,-,"800,678"
2026-04-19 06:23:12,ACE,매도,188,1076.225927,"201,926",505,"1,921","1,002,099"
