날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-11 08:22:54,BTC,매수,"108,480,528",0.001839,"199,500",500,-,"600,000"
2026-04-11 11:43:36,BTC,매도,"108,264,038",0.001839,"199,102",498,-896,"803,745"
