날짜시간,종목,액션,가격,수량,거래금액,수수료,손익,보유현금
2026-04-17 03:17:55,WLD,매수,464,430.025478,"199,500",500,-,"617,229"
2026-04-17 04:28:10,WLD,매도,468,430.025478,"201,279",503,"1,275","1,017,935"
