symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
BTC,-8.97,17.28,0.196,-13.84,81,97040.11,2.16,"{""전략매도"": 77, ""횡보정리"": 2, ""동적익절"": 1, ""백테스트종료"": 1}"
ETH,-9.97,15.79,0.187,-14.81,76,96536.81,2.49,"{""전략매도"": 74, ""횡보정리"": 1, ""백테스트종료"": 1}"
SOL,-11.51,17.05,0.199,-16.97,88,108853.13,1.93,"{""전략매도"": 85, ""손절"": 2, ""백테스트종료"": 1}"
DOGE,-4.12,52.63,0.594,-9.55,76,93288.35,2.26,"{""전략매도"": 71, ""손절"": 2, ""횡보정리"": 2, ""동적익절"": 1}"
XRP,-11.73,10.87,0.134,-17.42,92,113409.27,2.0,"{""전략매도"": 89, ""횡보정리"": 2, ""백테스트종료"": 1}"
