time,open,close,high,low,volume
2026-04-01 06:05:00,9840.0,10470.0,10580.0,9840.0,160704.41630287
2026-04-01 06:10:00,10490.0,10530.0,10790.0,10350.0,80347.33490474
2026-04-01 06:15:00,10580.0,10570.0,10620.0,10370.0,40908.0439819
2026-04-01 06:20:00,10580.0,10470.0,10730.0,10440.0,40863.81920012
2026-04-01 06:25:00,10500.0,10640.0,10640.0,10430.0,22042.27321564
2026-04-01 06:30:00,10640.0,10740.0,11620.0,10610.0,124642.49687804
2026-04-01 06:35:00,10730.0,10910.0,10910.0,10580.0,41279.6841238
2026-04-01 06:40:00,10900.0,10820.0,10900.0,10720.0,14873.08834736
2026-04-01 06:45:00,10820.0,10740.0,10820.0,10680.0,18668.52049829
2026-04-01 06:50:00,10740.0,10640.0,10740.0,10620.0,12381.85850181
2026-04-01 06:55:00,10640.0,10740.0,10750.0,10620.0,4167.09063618
2026-04-01 07:00:00,10740.0,10830.0,10830.0,10690.0,11361.25276262
2026-04-01 07:05:00,10850.0,10830.0,10890.0,10790.0,6986.53404693
2026-04-01 07:10:00,10790.0,10650.0,10790.0,10650.0,11332.49199306
2026-04-01 07:15:00,10660.0,10560.0,10700.0,10560.0,8766.00237321
2026-04-01 07:20:00,10550.0,10620.0,10630.0,10450.0,19039.74014293
2026-04-01 07:25:00,10630.0,10540.0,10660.0,10530.0,7458.39470629
2026-04-01 07:30:00,10550.0,10600.0,10640.0,10500.0,4097.43939369
2026-04-01 07:35:00,10620.0,10650.0,10770.0,10580.0,15318.23184495
2026-04-01 07:40:00,10650.0,10720.0,10720.0,10600.0,9489.06489297
2026-04-01 07:45:00,10720.0,10610.0,10750.0,10480.0,14113.90905822
2026-04-01 07:50:00,10550.0,10550.0,10610.0,10520.0,1865.27043761
2026-04-01 07:55:00,10550.0,10470.0,10590.0,10460.0,5487.54577129
2026-04-01 08:00:00,10470.0,10490.0,10550.0,10470.0,4287.083893280228
2026-04-01 08:05:00,10480.0,10450.0,10530.0,10350.0,8215.281588183372
2026-04-01 08:10:00,10450.0,10490.0,10510.0,10390.0,3941.206913895569
2026-04-01 08:15:00,10420.0,10470.0,10520.0,10380.0,3418.094094809524
2026-04-01 08:20:00,10480.0,10500.0,10520.0,10430.0,1699.9594218236168
2026-04-01 08:25:00,10450.0,10540.0,10550.0,10450.0,2412.59011872
2026-04-01 08:30:00,10500.0,10480.0,10560.0,10480.0,882.46123742
2026-04-01 08:35:00,10490.0,10450.0,10500.0,10420.0,3476.1661314394523
2026-04-01 08:40:00,10450.0,10440.0,10490.0,10410.0,2379.02907741
2026-04-01 08:45:00,10480.0,10550.0,10550.0,10440.0,7078.232997261052
2026-04-01 08:50:00,10550.0,10520.0,10590.0,10510.0,4422.395099454902
2026-04-01 08:55:00,10510.0,10490.0,10510.0,10480.0,2612.3883075123026
2026-04-01 09:00:00,10480.0,10510.0,10570.0,10480.0,1505.8921996585768
2026-04-01 09:05:00,10520.0,10530.0,10570.0,10500.0,2012.09059573
2026-04-01 09:10:00,10520.0,10520.0,10520.0,10500.0,622.2453000596578
2026-04-01 09:15:00,10490.0,10430.0,10490.0,10430.0,4466.326678667127
2026-04-01 09:20:00,10440.0,10460.0,10470.0,10390.0,2353.563145678517
2026-04-01 09:25:00,10460.0,10650.0,10700.0,10430.0,4658.82865414
2026-04-01 09:30:00,10650.0,10650.0,10710.0,10610.0,2383.206788316585
2026-04-01 09:35:00,10650.0,10640.0,10660.0,10600.0,884.62431217
2026-04-01 09:40:00,10650.0,10670.0,10670.0,10620.0,2518.1733024347764
2026-04-01 09:45:00,10670.0,10740.0,10850.0,10670.0,6596.289417971347
2026-04-01 09:50:00,10760.0,10800.0,10900.0,10760.0,11188.91189922254
